file_paths,labels
../data/raw/Indian/D\226.jpg,D
../data/raw/Indian/9\441.jpg,9
../data/raw/Indian/P\871.jpg,P
../data/raw/Indian/X\850.jpg,X
../data/raw/Indian/Z\755.jpg,Z
../data/raw/Indian/J\645.jpg,J
../data/raw/Indian/P\374.jpg,P
../data/raw/Indian/C\212.jpg,C
../data/raw/Indian/A\122.jpg,A
../data/raw/Indian/3\320.jpg,3
../data/raw/Indian/Z\968.jpg,Z
../data/raw/Indian/2\1157.jpg,2
../data/raw/Indian/X\846.jpg,X
../data/raw/Indian/7\431.jpg,7
../data/raw/Indian/G\446.jpg,G
../data/raw/Indian/X\336.jpg,X
../data/raw/Indian/3\43.jpg,3
../data/raw/Indian/J\891.jpg,J
../data/raw/Indian/B\803.jpg,B
../data/raw/Indian/M\40.jpg,M
../data/raw/Indian/Q\676.jpg,Q
../data/raw/Indian/3\969.jpg,3
../data/raw/Indian/C\068.jpg,C
../data/raw/Indian/6\437.jpg,6
../data/raw/Indian/S\18.jpg,S
../data/raw/Indian/R\343.jpg,R
../data/raw/Indian/1\122.jpg,1
../data/raw/Indian/5\102.jpg,5
../data/raw/Indian/4\1120.jpg,4
../data/raw/Indian/I\971.jpg,I
../data/raw/Indian/Z\306.jpg,Z
../data/raw/Indian/N\440.jpg,N
../data/raw/Indian/A\125.jpg,A
../data/raw/Indian/S\188.jpg,S
../data/raw/Indian/O\215 copy.jpg,O
../data/raw/Indian/Z\922.jpg,Z
../data/raw/Indian/3\447.jpg,3
../data/raw/Indian/E\1010.jpg,E
../data/raw/Indian/8\663.jpg,8
../data/raw/Indian/B\536.jpg,B
../data/raw/Indian/H\819.jpg,H
../data/raw/Indian/T\44.jpg,T
../data/raw/Indian/7\131.jpg,7
../data/raw/Indian/3\111.jpg,3
../data/raw/Indian/7\104.jpg,7
../data/raw/Indian/N\919.jpg,N
../data/raw/Indian/C\1059.jpg,C
../data/raw/Indian/I\271.jpg,I
../data/raw/Indian/6\29.jpg,6
../data/raw/Indian/M\1188.jpg,M
../data/raw/Indian/4\859.jpg,4
../data/raw/Indian/T\57.jpg,T
../data/raw/Indian/C\351.jpg,C
../data/raw/Indian/P\902.jpg,P
../data/raw/Indian/T\108.jpg,T
../data/raw/Indian/H\237.jpg,H
../data/raw/Indian/D\890.jpg,D
../data/raw/Indian/A\344.jpg,A
../data/raw/Indian/L\1135.jpg,L
../data/raw/Indian/Y\308.jpg,Y
../data/raw/Indian/X\809.jpg,X
../data/raw/Indian/W\488.jpg,W
../data/raw/Indian/T\1143.jpg,T
../data/raw/Indian/I\261.jpg,I
../data/raw/Indian/S\1107.jpg,S
../data/raw/Indian/9\843.jpg,9
../data/raw/Indian/X\35.jpg,X
../data/raw/Indian/9\400.jpg,9
../data/raw/Indian/Q\481.jpg,Q
../data/raw/Indian/L\349.jpg,L
../data/raw/Indian/R\320.jpg,R
../data/raw/Indian/H\1012.jpg,H
../data/raw/Indian/C\97.jpg,C
../data/raw/Indian/L\742.jpg,L
../data/raw/Indian/2\803.jpg,2
../data/raw/Indian/Y\973.jpg,Y
../data/raw/Indian/8\981.jpg,8
../data/raw/Indian/T\255.jpg,T
../data/raw/Indian/N\631.jpg,N
../data/raw/Indian/9\252.jpg,9
../data/raw/Indian/S\411.jpg,S
../data/raw/Indian/6\701.jpg,6
../data/raw/Indian/E\550.jpg,E
../data/raw/Indian/W\351.jpg,W
../data/raw/Indian/H\1051.jpg,H
../data/raw/Indian/Z\1199.jpg,Z
../data/raw/Indian/A\898.jpg,A
../data/raw/Indian/P\315.jpg,P
../data/raw/Indian/S\59.jpg,S
../data/raw/Indian/B\1178.jpg,B
../data/raw/Indian/Z\194.jpg,Z
../data/raw/Indian/O\337.jpg,O
../data/raw/Indian/U\304.jpg,U
../data/raw/Indian/L\1199.jpg,L
../data/raw/Indian/T\773.jpg,T
../data/raw/Indian/E\205.jpg,E
../data/raw/Indian/C\400.jpg,C
../data/raw/Indian/E\825.jpg,E
../data/raw/Indian/7\396.jpg,7
../data/raw/Indian/6\1191.jpg,6
../data/raw/Indian/6\739.jpg,6
../data/raw/Indian/L\198.jpg,L
../data/raw/Indian/9\1090.jpg,9
../data/raw/Indian/R\894.jpg,R
../data/raw/Indian/T\918.jpg,T
../data/raw/Indian/I\956.jpg,I
../data/raw/Indian/5\579.jpg,5
../data/raw/Indian/1\324.jpg,1
../data/raw/Indian/W\711.jpg,W
../data/raw/Indian/O\988.jpg,O
../data/raw/Indian/8\808.jpg,8
../data/raw/Indian/Z\451.jpg,Z
../data/raw/Indian/5\1151.jpg,5
../data/raw/Indian/V\1109.jpg,V
../data/raw/Indian/B\1073.jpg,B
../data/raw/Indian/2\751.jpg,2
../data/raw/Indian/4\1025.jpg,4
../data/raw/Indian/O\814.jpg,O
../data/raw/Indian/V\55.jpg,V
../data/raw/Indian/5\430.jpg,5
../data/raw/Indian/V\1018.jpg,V
../data/raw/Indian/U\133.jpg,U
../data/raw/Indian/S\881.jpg,S
../data/raw/Indian/F\968.jpg,F
../data/raw/Indian/U\1057.jpg,U
../data/raw/Indian/Y\91.jpg,Y
../data/raw/Indian/H\962.jpg,H
../data/raw/Indian/I\1079.jpg,I
../data/raw/Indian/N\661.jpg,N
../data/raw/Indian/Z\627.jpg,Z
../data/raw/Indian/9\620.jpg,9
../data/raw/Indian/4\404.jpg,4
../data/raw/Indian/T\528.jpg,T
../data/raw/Indian/7\724.jpg,7
../data/raw/Indian/5\847.jpg,5
../data/raw/Indian/6\531.jpg,6
../data/raw/Indian/P\1122.jpg,P
../data/raw/Indian/Y\388.jpg,Y
../data/raw/Indian/H\655.jpg,H
../data/raw/Indian/N\877.jpg,N
../data/raw/Indian/E\1171.jpg,E
../data/raw/Indian/R\324.jpg,R
../data/raw/Indian/4\974.jpg,4
../data/raw/Indian/C\783.jpg,C
../data/raw/Indian/E\695.jpg,E
../data/raw/Indian/G\744.jpg,G
../data/raw/Indian/Y\97.jpg,Y
../data/raw/Indian/B\47.jpg,B
../data/raw/Indian/L\770.jpg,L
../data/raw/Indian/G\680.jpg,G
../data/raw/Indian/E\86.jpg,E
../data/raw/Indian/2\784.jpg,2
../data/raw/Indian/S\1150.jpg,S
../data/raw/Indian/Q\558.jpg,Q
../data/raw/Indian/Q\236.jpg,Q
../data/raw/Indian/6\435.jpg,6
../data/raw/Indian/O\029.jpg,O
../data/raw/Indian/Q\549.jpg,Q
../data/raw/Indian/Z\282.jpg,Z
../data/raw/Indian/5\516.jpg,5
../data/raw/Indian/Y\731.jpg,Y
../data/raw/Indian/U\255.jpg,U
../data/raw/Indian/V\403.jpg,V
../data/raw/Indian/I\378.jpg,I
../data/raw/Indian/F\178.jpg,F
../data/raw/Indian/Z\222.jpg,Z
../data/raw/Indian/A\806.jpg,A
../data/raw/Indian/Y\798.jpg,Y
../data/raw/Indian/U\709.jpg,U
../data/raw/Indian/R\347.jpg,R
../data/raw/Indian/3\711.jpg,3
../data/raw/Indian/D\608.jpg,D
../data/raw/Indian/T\254.jpg,T
../data/raw/Indian/7\1179.jpg,7
../data/raw/Indian/D\490.jpg,D
../data/raw/Indian/P\127.jpg,P
../data/raw/Indian/U\1003.jpg,U
../data/raw/Indian/2\311.jpg,2
../data/raw/Indian/7\551.jpg,7
../data/raw/Indian/6\184.jpg,6
../data/raw/Indian/K\967.jpg,K
../data/raw/Indian/D\1195.jpg,D
../data/raw/Indian/U\203.jpg,U
../data/raw/Indian/9\153.jpg,9
../data/raw/Indian/G\586.jpg,G
../data/raw/Indian/Q\557.jpg,Q
../data/raw/Indian/C\296.jpg,C
../data/raw/Indian/1\575.jpg,1
../data/raw/Indian/M\461.jpg,M
../data/raw/Indian/Z\82.jpg,Z
../data/raw/Indian/A\1163.jpg,A
../data/raw/Indian/5\570.jpg,5
../data/raw/Indian/O\1091.jpg,O
../data/raw/Indian/Z\950.jpg,Z
../data/raw/Indian/B\907.jpg,B
../data/raw/Indian/Q\536.jpg,Q
../data/raw/Indian/Z\1109.jpg,Z
../data/raw/Indian/8\846.jpg,8
../data/raw/Indian/V\284.jpg,V
../data/raw/Indian/1\1130.jpg,1
../data/raw/Indian/G\105.jpg,G
../data/raw/Indian/Z\952.jpg,Z
../data/raw/Indian/4\258.jpg,4
../data/raw/Indian/3\381.jpg,3
../data/raw/Indian/Z\1081.jpg,Z
../data/raw/Indian/5\214.jpg,5
../data/raw/Indian/4\58.jpg,4
../data/raw/Indian/W\1181.jpg,W
../data/raw/Indian/M\187.jpg,M
../data/raw/Indian/C\202 copy.jpg,C
../data/raw/Indian/3\1029.jpg,3
../data/raw/Indian/Z\1184.jpg,Z
../data/raw/Indian/6\856.jpg,6
../data/raw/Indian/T\793.jpg,T
../data/raw/Indian/H\73.jpg,H
../data/raw/Indian/7\19.jpg,7
../data/raw/Indian/O\066.jpg,O
../data/raw/Indian/F\1059.jpg,F
../data/raw/Indian/1\1.jpg,1
../data/raw/Indian/N\1040.jpg,N
../data/raw/Indian/V\1069.jpg,V
../data/raw/Indian/O\177.jpg,O
../data/raw/Indian/B\187.jpg,B
../data/raw/Indian/X\507.jpg,X
../data/raw/Indian/X\743.jpg,X
../data/raw/Indian/6\759.jpg,6
../data/raw/Indian/Y\877.jpg,Y
../data/raw/Indian/2\801.jpg,2
../data/raw/Indian/S\322.jpg,S
../data/raw/Indian/4\947.jpg,4
../data/raw/Indian/3\632.jpg,3
../data/raw/Indian/8\542.jpg,8
../data/raw/Indian/6\1017.jpg,6
../data/raw/Indian/1\126.jpg,1
../data/raw/Indian/7\67.jpg,7
../data/raw/Indian/F\245.jpg,F
../data/raw/Indian/C\800.jpg,C
../data/raw/Indian/U\118.jpg,U
../data/raw/Indian/3\1189.jpg,3
../data/raw/Indian/B\94.jpg,B
../data/raw/Indian/J\799.jpg,J
../data/raw/Indian/K\774.jpg,K
../data/raw/Indian/5\323.jpg,5
../data/raw/Indian/4\19.jpg,4
../data/raw/Indian/D\897.jpg,D
../data/raw/Indian/D\78.jpg,D
../data/raw/Indian/4\1146.jpg,4
../data/raw/Indian/B\895.jpg,B
../data/raw/Indian/8\143.jpg,8
../data/raw/Indian/I\808.jpg,I
../data/raw/Indian/H\833.jpg,H
../data/raw/Indian/X\624.jpg,X
../data/raw/Indian/T\147.jpg,T
../data/raw/Indian/3\951.jpg,3
../data/raw/Indian/C\448.jpg,C
../data/raw/Indian/3\916.jpg,3
../data/raw/Indian/6\609.jpg,6
../data/raw/Indian/G\1072.jpg,G
../data/raw/Indian/O\220.jpg,O
../data/raw/Indian/O\597.jpg,O
../data/raw/Indian/I\984.jpg,I
../data/raw/Indian/K\910.jpg,K
../data/raw/Indian/X\282.jpg,X
../data/raw/Indian/B\485.jpg,B
../data/raw/Indian/U\37.jpg,U
../data/raw/Indian/G\32.jpg,G
../data/raw/Indian/L\1179.jpg,L
../data/raw/Indian/Q\892.jpg,Q
../data/raw/Indian/L\943.jpg,L
../data/raw/Indian/3\405.jpg,3
../data/raw/Indian/W\509.jpg,W
../data/raw/Indian/U\703.jpg,U
../data/raw/Indian/N\186.jpg,N
../data/raw/Indian/9\841.jpg,9
../data/raw/Indian/Z\778.jpg,Z
../data/raw/Indian/T\760.jpg,T
../data/raw/Indian/M\1178.jpg,M
../data/raw/Indian/3\366.jpg,3
../data/raw/Indian/Y\360.jpg,Y
../data/raw/Indian/4\801.jpg,4
../data/raw/Indian/Q\1172.jpg,Q
../data/raw/Indian/5\384.jpg,5
../data/raw/Indian/O\330.jpg,O
../data/raw/Indian/T\1122.jpg,T
../data/raw/Indian/H\342.jpg,H
../data/raw/Indian/U\14.jpg,U
../data/raw/Indian/3\484.jpg,3
../data/raw/Indian/M\735.jpg,M
../data/raw/Indian/R\811.jpg,R
../data/raw/Indian/R\312.jpg,R
../data/raw/Indian/V\85.jpg,V
../data/raw/Indian/F\770.jpg,F
../data/raw/Indian/D\176.jpg,D
../data/raw/Indian/Z\892.jpg,Z
../data/raw/Indian/S\732.jpg,S
../data/raw/Indian/N\361.jpg,N
../data/raw/Indian/T\1172.jpg,T
../data/raw/Indian/J\56.jpg,J
../data/raw/Indian/3\78.jpg,3
../data/raw/Indian/M\600.jpg,M
../data/raw/Indian/F\946.jpg,F
../data/raw/Indian/3\454.jpg,3
../data/raw/Indian/E\269.jpg,E
../data/raw/Indian/S\661.jpg,S
../data/raw/Indian/S\879.jpg,S
../data/raw/Indian/I\051.jpg,I
../data/raw/Indian/3\233.jpg,3
../data/raw/Indian/3\61.jpg,3
../data/raw/Indian/7\494.jpg,7
../data/raw/Indian/Q\906.jpg,Q
../data/raw/Indian/2\386.jpg,2
../data/raw/Indian/5\961.jpg,5
../data/raw/Indian/2\1050.jpg,2
../data/raw/Indian/1\147.jpg,1
../data/raw/Indian/8\375.jpg,8
../data/raw/Indian/F\374.jpg,F
../data/raw/Indian/N\476.jpg,N
../data/raw/Indian/Q\6.jpg,Q
../data/raw/Indian/N\1063.jpg,N
../data/raw/Indian/K\268.jpg,K
../data/raw/Indian/U\818.jpg,U
../data/raw/Indian/C\1047.jpg,C
../data/raw/Indian/G\1171.jpg,G
../data/raw/Indian/A\7.jpg,A
../data/raw/Indian/2\266.jpg,2
../data/raw/Indian/L\35.jpg,L
../data/raw/Indian/F\954.jpg,F
../data/raw/Indian/T\1083.jpg,T
../data/raw/Indian/3\673.jpg,3
../data/raw/Indian/7\272.jpg,7
../data/raw/Indian/E\904.jpg,E
../data/raw/Indian/L\1132.jpg,L
../data/raw/Indian/R\280.jpg,R
../data/raw/Indian/6\137.jpg,6
../data/raw/Indian/4\1094.jpg,4
../data/raw/Indian/D\718.jpg,D
../data/raw/Indian/C\290.jpg,C
../data/raw/Indian/6\860.jpg,6
../data/raw/Indian/L\1123.jpg,L
../data/raw/Indian/H\984.jpg,H
../data/raw/Indian/C\234.jpg,C
../data/raw/Indian/5\733.jpg,5
../data/raw/Indian/H\590.jpg,H
../data/raw/Indian/8\261.jpg,8
../data/raw/Indian/I\385.jpg,I
../data/raw/Indian/F\625.jpg,F
../data/raw/Indian/9\1016.jpg,9
../data/raw/Indian/Z\129.jpg,Z
../data/raw/Indian/W\182.jpg,W
../data/raw/Indian/N\694.jpg,N
../data/raw/Indian/X\308.jpg,X
../data/raw/Indian/7\539.jpg,7
../data/raw/Indian/Z\1071.jpg,Z
../data/raw/Indian/B\299.jpg,B
../data/raw/Indian/P\707.jpg,P
../data/raw/Indian/F\292.jpg,F
../data/raw/Indian/B\1191.jpg,B
../data/raw/Indian/O\310.jpg,O
../data/raw/Indian/F\801.jpg,F
../data/raw/Indian/T\700.jpg,T
../data/raw/Indian/G\682.jpg,G
../data/raw/Indian/T\305.jpg,T
../data/raw/Indian/6\1069.jpg,6
../data/raw/Indian/9\1087.jpg,9
../data/raw/Indian/D\685.jpg,D
../data/raw/Indian/L\640.jpg,L
../data/raw/Indian/B\38.jpg,B
../data/raw/Indian/Q\155.jpg,Q
../data/raw/Indian/H\559.jpg,H
../data/raw/Indian/P\1067.jpg,P
../data/raw/Indian/I\003.jpg,I
../data/raw/Indian/L\80.jpg,L
../data/raw/Indian/C\394.jpg,C
../data/raw/Indian/K\34.jpg,K
../data/raw/Indian/Y\315.jpg,Y
../data/raw/Indian/A\422.jpg,A
../data/raw/Indian/R\755.jpg,R
../data/raw/Indian/6\1099.jpg,6
../data/raw/Indian/R\1123.jpg,R
../data/raw/Indian/Q\747.jpg,Q
../data/raw/Indian/X\132.jpg,X
../data/raw/Indian/A\984.jpg,A
../data/raw/Indian/4\622.jpg,4
../data/raw/Indian/7\651.jpg,7
../data/raw/Indian/7\984.jpg,7
../data/raw/Indian/I\493.jpg,I
../data/raw/Indian/R\548.jpg,R
../data/raw/Indian/A\691.jpg,A
../data/raw/Indian/X\549.jpg,X
../data/raw/Indian/C\639.jpg,C
../data/raw/Indian/7\641.jpg,7
../data/raw/Indian/O\83.jpg,O
../data/raw/Indian/V\322.jpg,V
../data/raw/Indian/5\824.jpg,5
../data/raw/Indian/W\807.jpg,W
../data/raw/Indian/H\1153.jpg,H
../data/raw/Indian/J\869.jpg,J
../data/raw/Indian/G\643.jpg,G
../data/raw/Indian/C\232 copy.jpg,C
../data/raw/Indian/U\789.jpg,U
../data/raw/Indian/4\289.jpg,4
../data/raw/Indian/O\470.jpg,O
../data/raw/Indian/C\516.jpg,C
../data/raw/Indian/T\682.jpg,T
../data/raw/Indian/P\555.jpg,P
../data/raw/Indian/6\839.jpg,6
../data/raw/Indian/1\1005.jpg,1
../data/raw/Indian/G\634.jpg,G
../data/raw/Indian/1\242.jpg,1
../data/raw/Indian/A\744.jpg,A
../data/raw/Indian/6\937.jpg,6
../data/raw/Indian/T\854.jpg,T
../data/raw/Indian/M\159.jpg,M
../data/raw/Indian/C\82.jpg,C
../data/raw/Indian/R\117.jpg,R
../data/raw/Indian/J\844.jpg,J
../data/raw/Indian/D\835.jpg,D
../data/raw/Indian/4\207.jpg,4
../data/raw/Indian/1\894.jpg,1
../data/raw/Indian/P\776.jpg,P
../data/raw/Indian/I\368.jpg,I
../data/raw/Indian/C\550.jpg,C
../data/raw/Indian/Y\968.jpg,Y
../data/raw/Indian/1\1082.jpg,1
../data/raw/Indian/E\1128.jpg,E
../data/raw/Indian/V\694.jpg,V
../data/raw/Indian/T\949.jpg,T
../data/raw/Indian/7\33.jpg,7
../data/raw/Indian/R\346.jpg,R
../data/raw/Indian/X\949.jpg,X
../data/raw/Indian/B\674.jpg,B
../data/raw/Indian/O\258.jpg,O
../data/raw/Indian/K\244.jpg,K
../data/raw/Indian/R\936.jpg,R
../data/raw/Indian/6\644.jpg,6
../data/raw/Indian/F\544.jpg,F
../data/raw/Indian/8\931.jpg,8
../data/raw/Indian/I\65.jpg,I
../data/raw/Indian/E\220.jpg,E
../data/raw/Indian/3\457.jpg,3
../data/raw/Indian/S\233.jpg,S
../data/raw/Indian/B\962.jpg,B
../data/raw/Indian/T\543.jpg,T
../data/raw/Indian/H\1189.jpg,H
../data/raw/Indian/T\1058.jpg,T
../data/raw/Indian/O\40.jpg,O
../data/raw/Indian/D\1198.jpg,D
../data/raw/Indian/F\768.jpg,F
../data/raw/Indian/3\266.jpg,3
../data/raw/Indian/7\1076.jpg,7
../data/raw/Indian/O\48.jpg,O
../data/raw/Indian/Q\597.jpg,Q
../data/raw/Indian/S\70.jpg,S
../data/raw/Indian/Q\391.jpg,Q
../data/raw/Indian/K\239.jpg,K
../data/raw/Indian/7\939.jpg,7
../data/raw/Indian/7\581.jpg,7
../data/raw/Indian/5\1150.jpg,5
../data/raw/Indian/5\730.jpg,5
../data/raw/Indian/M\16.jpg,M
../data/raw/Indian/1\1094.jpg,1
../data/raw/Indian/O\881.jpg,O
../data/raw/Indian/R\407.jpg,R
../data/raw/Indian/B\18.jpg,B
../data/raw/Indian/1\700.jpg,1
../data/raw/Indian/X\384.jpg,X
../data/raw/Indian/U\478.jpg,U
../data/raw/Indian/1\692.jpg,1
../data/raw/Indian/V\336.jpg,V
../data/raw/Indian/8\581.jpg,8
../data/raw/Indian/7\654.jpg,7
../data/raw/Indian/H\115.jpg,H
../data/raw/Indian/A\740.jpg,A
../data/raw/Indian/C\943.jpg,C
../data/raw/Indian/Y\920.jpg,Y
../data/raw/Indian/Y\357.jpg,Y
../data/raw/Indian/D\767.jpg,D
../data/raw/Indian/5\50.jpg,5
../data/raw/Indian/4\1071.jpg,4
../data/raw/Indian/D\407.jpg,D
../data/raw/Indian/G\1155.jpg,G
../data/raw/Indian/6\359.jpg,6
../data/raw/Indian/5\1096.jpg,5
../data/raw/Indian/G\601.jpg,G
../data/raw/Indian/1\614.jpg,1
../data/raw/Indian/A\888.jpg,A
../data/raw/Indian/H\719.jpg,H
../data/raw/Indian/J\410.jpg,J
../data/raw/Indian/F\537.jpg,F
../data/raw/Indian/4\424.jpg,4
../data/raw/Indian/R\1152.jpg,R
../data/raw/Indian/A\560.jpg,A
../data/raw/Indian/A\455.jpg,A
../data/raw/Indian/W\537.jpg,W
../data/raw/Indian/V\131.jpg,V
../data/raw/Indian/S\109.jpg,S
../data/raw/Indian/4\111.jpg,4
../data/raw/Indian/B\621.jpg,B
../data/raw/Indian/5\723.jpg,5
../data/raw/Indian/D\590.jpg,D
../data/raw/Indian/S\332.jpg,S
../data/raw/Indian/8\200.jpg,8
../data/raw/Indian/G\223.jpg,G
../data/raw/Indian/T\280.jpg,T
../data/raw/Indian/8\873.jpg,8
../data/raw/Indian/P\749.jpg,P
../data/raw/Indian/E\1106.jpg,E
../data/raw/Indian/4\1000.jpg,4
../data/raw/Indian/A\949.jpg,A
../data/raw/Indian/U\977.jpg,U
../data/raw/Indian/5\421.jpg,5
../data/raw/Indian/D\90.jpg,D
../data/raw/Indian/U\1004.jpg,U
../data/raw/Indian/B\719.jpg,B
../data/raw/Indian/5\340.jpg,5
../data/raw/Indian/I\178 copy.jpg,I
../data/raw/Indian/G\660.jpg,G
../data/raw/Indian/H\482.jpg,H
../data/raw/Indian/3\779.jpg,3
../data/raw/Indian/2\604.jpg,2
../data/raw/Indian/P\431.jpg,P
../data/raw/Indian/D\597.jpg,D
../data/raw/Indian/N\805.jpg,N
../data/raw/Indian/M\462.jpg,M
../data/raw/Indian/1\815.jpg,1
../data/raw/Indian/N\56.jpg,N
../data/raw/Indian/9\203.jpg,9
../data/raw/Indian/F\181.jpg,F
../data/raw/Indian/J\602.jpg,J
../data/raw/Indian/C\881.jpg,C
../data/raw/Indian/Y\840.jpg,Y
../data/raw/Indian/L\365.jpg,L
../data/raw/Indian/B\218.jpg,B
../data/raw/Indian/Z\1057.jpg,Z
../data/raw/Indian/N\695.jpg,N
../data/raw/Indian/G\357.jpg,G
../data/raw/Indian/K\780.jpg,K
../data/raw/Indian/E\39.jpg,E
../data/raw/Indian/H\201.jpg,H
../data/raw/Indian/8\201.jpg,8
../data/raw/Indian/Z\1141.jpg,Z
../data/raw/Indian/P\931.jpg,P
../data/raw/Indian/D\501.jpg,D
../data/raw/Indian/M\476.jpg,M
../data/raw/Indian/Q\748.jpg,Q
../data/raw/Indian/T\61.jpg,T
../data/raw/Indian/H\968.jpg,H
../data/raw/Indian/Q\294.jpg,Q
../data/raw/Indian/O\892.jpg,O
../data/raw/Indian/Z\1196.jpg,Z
../data/raw/Indian/4\180.jpg,4
../data/raw/Indian/9\271.jpg,9
../data/raw/Indian/G\835.jpg,G
../data/raw/Indian/7\75.jpg,7
../data/raw/Indian/L\114.jpg,L
../data/raw/Indian/6\244.jpg,6
../data/raw/Indian/T\850.jpg,T
../data/raw/Indian/E\842.jpg,E
../data/raw/Indian/Y\278.jpg,Y
../data/raw/Indian/7\765.jpg,7
../data/raw/Indian/G\677.jpg,G
../data/raw/Indian/L\970.jpg,L
../data/raw/Indian/M\57.jpg,M
../data/raw/Indian/D\655.jpg,D
../data/raw/Indian/X\164.jpg,X
../data/raw/Indian/1\1086.jpg,1
../data/raw/Indian/6\482.jpg,6
../data/raw/Indian/7\1096.jpg,7
../data/raw/Indian/4\1047.jpg,4
../data/raw/Indian/Z\990.jpg,Z
../data/raw/Indian/J\742.jpg,J
../data/raw/Indian/L\1061.jpg,L
../data/raw/Indian/F\870.jpg,F
../data/raw/Indian/R\430.jpg,R
../data/raw/Indian/H\360.jpg,H
../data/raw/Indian/E\703.jpg,E
../data/raw/Indian/7\93.jpg,7
../data/raw/Indian/Q\664.jpg,Q
../data/raw/Indian/R\205.jpg,R
../data/raw/Indian/X\364.jpg,X
../data/raw/Indian/S\379.jpg,S
../data/raw/Indian/G\211.jpg,G
../data/raw/Indian/Y\708.jpg,Y
../data/raw/Indian/H\756.jpg,H
../data/raw/Indian/Y\996.jpg,Y
../data/raw/Indian/W\1084.jpg,W
../data/raw/Indian/5\834.jpg,5
../data/raw/Indian/H\26.jpg,H
../data/raw/Indian/J\641.jpg,J
../data/raw/Indian/8\978.jpg,8
../data/raw/Indian/6\600.jpg,6
../data/raw/Indian/J\630.jpg,J
../data/raw/Indian/H\1098.jpg,H
../data/raw/Indian/6\160.jpg,6
../data/raw/Indian/U\1061.jpg,U
../data/raw/Indian/3\72.jpg,3
../data/raw/Indian/1\491.jpg,1
../data/raw/Indian/E\389.jpg,E
../data/raw/Indian/Q\250.jpg,Q
../data/raw/Indian/D\761.jpg,D
../data/raw/Indian/A\1131.jpg,A
../data/raw/Indian/L\708.jpg,L
../data/raw/Indian/R\883.jpg,R
../data/raw/Indian/J\1116.jpg,J
../data/raw/Indian/D\202.jpg,D
../data/raw/Indian/H\444.jpg,H
../data/raw/Indian/S\453.jpg,S
../data/raw/Indian/W\208.jpg,W
../data/raw/Indian/N\1067.jpg,N
../data/raw/Indian/9\856.jpg,9
../data/raw/Indian/T\1130.jpg,T
../data/raw/Indian/Y\739.jpg,Y
../data/raw/Indian/N\1.jpg,N
../data/raw/Indian/4\517.jpg,4
../data/raw/Indian/K\1020.jpg,K
../data/raw/Indian/T\78.jpg,T
../data/raw/Indian/N\1016.jpg,N
../data/raw/Indian/U\979.jpg,U
../data/raw/Indian/L\123.jpg,L
../data/raw/Indian/U\869.jpg,U
../data/raw/Indian/8\154.jpg,8
../data/raw/Indian/M\304.jpg,M
../data/raw/Indian/O\677.jpg,O
../data/raw/Indian/3\1117.jpg,3
../data/raw/Indian/B\642.jpg,B
../data/raw/Indian/6\993.jpg,6
../data/raw/Indian/8\113.jpg,8
../data/raw/Indian/N\776.jpg,N
../data/raw/Indian/7\408.jpg,7
../data/raw/Indian/V\356.jpg,V
../data/raw/Indian/7\14.jpg,7
../data/raw/Indian/7\159.jpg,7
../data/raw/Indian/J\1185.jpg,J
../data/raw/Indian/5\862.jpg,5
../data/raw/Indian/1\1058.jpg,1
../data/raw/Indian/1\427.jpg,1
../data/raw/Indian/Z\658.jpg,Z
../data/raw/Indian/3\1036.jpg,3
../data/raw/Indian/A\1043.jpg,A
../data/raw/Indian/U\954.jpg,U
../data/raw/Indian/W\1068.jpg,W
../data/raw/Indian/A\192.jpg,A
../data/raw/Indian/1\550.jpg,1
../data/raw/Indian/A\1122.jpg,A
../data/raw/Indian/M\213.jpg,M
../data/raw/Indian/L\684.jpg,L
../data/raw/Indian/O\1167.jpg,O
../data/raw/Indian/N\462.jpg,N
../data/raw/Indian/7\1083.jpg,7
../data/raw/Indian/9\542.jpg,9
../data/raw/Indian/H\386.jpg,H
../data/raw/Indian/E\182.jpg,E
../data/raw/Indian/L\884.jpg,L
../data/raw/Indian/9\460.jpg,9
../data/raw/Indian/H\1075.jpg,H
../data/raw/Indian/D\652.jpg,D
../data/raw/Indian/4\298.jpg,4
../data/raw/Indian/J\702.jpg,J
../data/raw/Indian/1\944.jpg,1
../data/raw/Indian/6\930.jpg,6
../data/raw/Indian/E\808.jpg,E
../data/raw/Indian/U\676.jpg,U
../data/raw/Indian/I\639.jpg,I
../data/raw/Indian/4\453.jpg,4
../data/raw/Indian/E\687.jpg,E
../data/raw/Indian/2\89.jpg,2
../data/raw/Indian/O\1132.jpg,O
../data/raw/Indian/Z\872.jpg,Z
../data/raw/Indian/6\660.jpg,6
../data/raw/Indian/E\795.jpg,E
../data/raw/Indian/2\833.jpg,2
../data/raw/Indian/7\393.jpg,7
../data/raw/Indian/1\880.jpg,1
../data/raw/Indian/O\1070.jpg,O
../data/raw/Indian/R\1054.jpg,R
../data/raw/Indian/G\1131.jpg,G
../data/raw/Indian/8\325.jpg,8
../data/raw/Indian/Z\598.jpg,Z
../data/raw/Indian/5\660.jpg,5
../data/raw/Indian/3\669.jpg,3
../data/raw/Indian/Z\379.jpg,Z
../data/raw/Indian/K\291.jpg,K
../data/raw/Indian/5\105.jpg,5
../data/raw/Indian/O\192 copy.jpg,O
../data/raw/Indian/5\465.jpg,5
../data/raw/Indian/G\964.jpg,G
